Timestamp,Channel1,,
16-04-2024 23:14,5898,,6034.985031
16-04-2024 23:14,10740,,1325
16-04-2024 23:14,6413,,10740
16-04-2024 23:14,7353,,
16-04-2024 23:14,6583,,
16-04-2024 23:14,7309,,
16-04-2024 23:14,6446,,
16-04-2024 23:14,6448,,
16-04-2024 23:14,7309,,
16-04-2024 23:14,6320,,
16-04-2024 23:14,6702,,
16-04-2024 23:14,5938,,
16-04-2024 23:14,5941,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,6669,,
16-04-2024 23:14,6328,,
16-04-2024 23:14,1325,,
16-04-2024 23:14,6962,,
16-04-2024 23:14,6322,,
16-04-2024 23:14,6157,,
16-04-2024 23:14,6962,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5945,,
16-04-2024 23:14,7217,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,6326,,
16-04-2024 23:14,6835,,
16-04-2024 23:14,5936,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,6326,,
16-04-2024 23:14,6836,,
16-04-2024 23:14,5942,,
16-04-2024 23:14,6669,,
16-04-2024 23:14,1325,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,6321,,
16-04-2024 23:14,5937,,
16-04-2024 23:14,6285,,
16-04-2024 23:14,1325,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5817,,
16-04-2024 23:14,5817,,
16-04-2024 23:14,5816,,
16-04-2024 23:14,5816,,
16-04-2024 23:14,5815,,
16-04-2024 23:14,5815,,
16-04-2024 23:14,5815,,
16-04-2024 23:14,6190,,
16-04-2024 23:14,6711,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,5813,,
16-04-2024 23:14,5813,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5813,,
16-04-2024 23:14,5813,,
16-04-2024 23:14,5813,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,6453,,
16-04-2024 23:14,5939,,
16-04-2024 23:14,6157,,
16-04-2024 23:14,1325,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5815,,
16-04-2024 23:14,5808,,
16-04-2024 23:14,6958,,
16-04-2024 23:14,6323,,
16-04-2024 23:14,6325,,
16-04-2024 23:14,6324,,
16-04-2024 23:14,6958,,
16-04-2024 23:14,5808,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,6446,,
16-04-2024 23:14,7214,,
16-04-2024 23:14,6324,,
16-04-2024 23:14,6327,,
16-04-2024 23:14,6326,,
16-04-2024 23:14,6323,,
16-04-2024 23:14,5940,,
16-04-2024 23:14,6413,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,6702,,
16-04-2024 23:14,7086,,
16-04-2024 23:14,6320,,
16-04-2024 23:14,6325,,
16-04-2024 23:14,6449,,
16-04-2024 23:14,6453,,
16-04-2024 23:14,6456,,
16-04-2024 23:14,6455,,
16-04-2024 23:14,6455,,
16-04-2024 23:14,6455,,
16-04-2024 23:14,6455,,
16-04-2024 23:14,6455,,
16-04-2024 23:14,6457,,
16-04-2024 23:14,6579,,
16-04-2024 23:14,6704,,
16-04-2024 23:14,6710,,
16-04-2024 23:14,6712,,
16-04-2024 23:14,6710,,
16-04-2024 23:14,6710,,
16-04-2024 23:14,5942,,
16-04-2024 23:14,7095,,
16-04-2024 23:14,1334,,
16-04-2024 23:14,6964,,
16-04-2024 23:14,6963,,
16-04-2024 23:14,6960,,
16-04-2024 23:14,6837,,
16-04-2024 23:14,6832,,
16-04-2024 23:14,6712,,
16-04-2024 23:14,6834,,
16-04-2024 23:14,6840,,
16-04-2024 23:14,6963,,
16-04-2024 23:14,6966,,
16-04-2024 23:14,6968,,
16-04-2024 23:14,6968,,
16-04-2024 23:14,6966,,
16-04-2024 23:14,6962,,
16-04-2024 23:14,6840,,
16-04-2024 23:14,6837,,
16-04-2024 23:14,6839,,
16-04-2024 23:14,6961,,
16-04-2024 23:14,6958,,
16-04-2024 23:14,6326,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,6961,,
16-04-2024 23:14,6960,,
16-04-2024 23:14,6961,,
16-04-2024 23:14,6963,,
16-04-2024 23:14,6966,,
16-04-2024 23:14,7089,,
16-04-2024 23:14,7094,,
16-04-2024 23:14,7217,,
16-04-2024 23:14,7221,,
16-04-2024 23:14,7225,,
16-04-2024 23:14,7349,,
16-04-2024 23:14,6320,,
16-04-2024 23:14,6320,,
16-04-2024 23:14,6320,,
16-04-2024 23:14,7351,,
16-04-2024 23:14,7348,,
16-04-2024 23:14,7224,,
16-04-2024 23:14,7218,,
16-04-2024 23:14,7095,,
16-04-2024 23:14,7090,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,7220,,
16-04-2024 23:14,7219,,
16-04-2024 23:14,7219,,
16-04-2024 23:14,7220,,
16-04-2024 23:14,7222,,
16-04-2024 23:14,7222,,
16-04-2024 23:14,7222,,
16-04-2024 23:14,7222,,
16-04-2024 23:14,7224,,
16-04-2024 23:14,7346,,
16-04-2024 23:14,7350,,
16-04-2024 23:14,7351,,
16-04-2024 23:14,7351,,
16-04-2024 23:14,7349,,
16-04-2024 23:14,7346,,
16-04-2024 23:14,7222,,
16-04-2024 23:14,7097,,
16-04-2024 23:14,7091,,
16-04-2024 23:14,7090,,
16-04-2024 23:14,5938,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,7350,,
16-04-2024 23:14,7352,,
16-04-2024 23:14,7349,,
16-04-2024 23:14,7225,,
16-04-2024 23:14,7217,,
16-04-2024 23:14,7093,,
16-04-2024 23:14,7091,,
16-04-2024 23:14,7093,,
16-04-2024 23:14,7095,,
16-04-2024 23:14,7216,,
16-04-2024 23:14,7217,,
16-04-2024 23:14,7220,,
16-04-2024 23:14,7344,,
16-04-2024 23:14,7348,,
16-04-2024 23:14,7350,,
16-04-2024 23:14,7350,,
16-04-2024 23:14,7347,,
16-04-2024 23:14,7344,,
16-04-2024 23:14,7224,,
16-04-2024 23:14,5937,,
16-04-2024 23:14,7309,,
16-04-2024 23:14,1335,,
16-04-2024 23:14,7097,,
16-04-2024 23:14,7218,,
16-04-2024 23:14,7219,,
16-04-2024 23:14,7219,,
16-04-2024 23:14,7220,,
16-04-2024 23:14,7221,,
16-04-2024 23:14,7222,,
16-04-2024 23:14,7224,,
16-04-2024 23:14,7224,,
16-04-2024 23:14,7223,,
16-04-2024 23:14,7223,,
16-04-2024 23:14,7221,,
16-04-2024 23:14,7218,,
16-04-2024 23:14,7216,,
16-04-2024 23:14,7097,,
16-04-2024 23:14,7096,,
16-04-2024 23:14,7094,,
16-04-2024 23:14,7094,,
16-04-2024 23:14,5939,,
16-04-2024 23:14,6413,,
16-04-2024 23:14,1336,,
16-04-2024 23:14,7219,,
16-04-2024 23:14,7216,,
16-04-2024 23:14,7093,,
16-04-2024 23:14,7090,,
16-04-2024 23:14,6969,,
16-04-2024 23:14,6969,,
16-04-2024 23:14,7091,,
16-04-2024 23:14,7096,,
16-04-2024 23:14,7218,,
16-04-2024 23:14,7218,,
16-04-2024 23:14,7092,,
16-04-2024 23:14,6965,,
16-04-2024 23:14,6839,,
16-04-2024 23:14,6836,,
16-04-2024 23:14,6840,,
16-04-2024 23:14,6964,,
16-04-2024 23:14,7091,,
16-04-2024 23:14,7216,,
16-04-2024 23:14,6446,,
16-04-2024 23:14,6708,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,6841,,
16-04-2024 23:14,6837,,
16-04-2024 23:14,6835,,
16-04-2024 23:14,6833,,
16-04-2024 23:14,6712,,
16-04-2024 23:14,6711,,
16-04-2024 23:14,6713,,
16-04-2024 23:14,6834,,
16-04-2024 23:14,6836,,
16-04-2024 23:14,6836,,
16-04-2024 23:14,6833,,
16-04-2024 23:14,6713,,
16-04-2024 23:14,6712,,
16-04-2024 23:14,6713,,
16-04-2024 23:14,6833,,
16-04-2024 23:14,6836,,
16-04-2024 23:14,6838,,
16-04-2024 23:14,6838,,
16-04-2024 23:14,6446,,
16-04-2024 23:14,6832,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,6580,,
16-04-2024 23:14,6583,,
16-04-2024 23:14,6705,,
16-04-2024 23:14,6709,,
16-04-2024 23:14,6712,,
16-04-2024 23:14,6832,,
16-04-2024 23:14,6713,,
16-04-2024 23:14,6708,,
16-04-2024 23:14,6704,,
16-04-2024 23:14,6583,,
16-04-2024 23:14,6583,,
16-04-2024 23:14,6585,,
16-04-2024 23:14,6585,,
16-04-2024 23:14,6585,,
16-04-2024 23:14,6704,,
16-04-2024 23:14,6705,,
16-04-2024 23:14,6705,,
16-04-2024 23:14,6585,,
16-04-2024 23:14,6582,,
16-04-2024 23:14,5943,,
16-04-2024 23:14,6669,,
16-04-2024 23:14,6581,,
16-04-2024 23:14,6457,,
16-04-2024 23:14,6451,,
16-04-2024 23:14,6327,,
16-04-2024 23:14,6322,,
16-04-2024 23:14,6320,,
16-04-2024 23:14,6320,,
16-04-2024 23:14,6322,,
16-04-2024 23:14,6327,,
16-04-2024 23:14,6449,,
16-04-2024 23:14,6449,,
16-04-2024 23:14,6327,,
16-04-2024 23:14,6322,,
16-04-2024 23:14,6320,,
16-04-2024 23:14,7214,,
16-04-2024 23:14,7214,,
16-04-2024 23:14,7086,,
16-04-2024 23:14,7086,,
16-04-2024 23:14,7342,,
16-04-2024 23:14,5943,,
16-04-2024 23:14,6797,,
16-04-2024 23:14,1330,,
16-04-2024 23:14,6449,,
16-04-2024 23:14,6448,,
16-04-2024 23:14,6328,,
16-04-2024 23:14,6324,,
16-04-2024 23:14,6322,,
16-04-2024 23:14,6320,,
16-04-2024 23:14,7214,,
16-04-2024 23:14,6830,,
16-04-2024 23:14,6190,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,6446,,
16-04-2024 23:14,6830,,
16-04-2024 23:14,7086,,
16-04-2024 23:14,7214,,
16-04-2024 23:14,7086,,
16-04-2024 23:14,6702,,
16-04-2024 23:14,6841,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,5816,,
16-04-2024 23:14,5815,,
16-04-2024 23:14,5816,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5817,,
16-04-2024 23:14,5817,,
16-04-2024 23:14,5817,,
16-04-2024 23:14,5817,,
16-04-2024 23:14,5815,,
16-04-2024 23:14,5815,,
16-04-2024 23:14,5816,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,7214,,
16-04-2024 23:14,7096,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5817,,
16-04-2024 23:14,5817,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,7342,,
16-04-2024 23:14,7088,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,6457,,
16-04-2024 23:14,7222,,
16-04-2024 23:14,6925,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,6581,,
16-04-2024 23:14,5941,,
16-04-2024 23:14,6541,,
16-04-2024 23:14,1325,,
16-04-2024 23:14,5813,,
16-04-2024 23:14,5813,,
16-04-2024 23:14,5813,,
16-04-2024 23:14,5813,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,6327,,
16-04-2024 23:14,7214,,
16-04-2024 23:14,7053,,
16-04-2024 23:14,1325,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5809,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,6446,,
16-04-2024 23:14,6960,,
16-04-2024 23:14,1674,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5812,,
16-04-2024 23:14,5811,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
16-04-2024 23:14,5810,,
