Timestamp,Channel1
2024-03-13 21:33:40,6
2024-03-13 21:33:40,888
2024-03-13 21:33:40,6
2024-03-13 21:33:40,12312
2024-03-13 21:33:40,6
2024-03-13 21:33:40,888
2024-03-13 21:33:40,6
2024-03-13 21:33:40,792
2024-03-13 21:33:40,11294
2024-03-13 21:33:40,888
2024-03-13 21:33:40,6
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,15384
2024-03-13 21:33:40,6
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,15384
2024-03-13 21:33:40,8198
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,9080
2024-03-13 21:33:40,8198
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,11294
2024-03-13 21:33:40,8198
2024-03-13 21:33:40,15366
2024-03-13 21:33:40,15384
2024-03-13 21:33:40,6
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,11294
2024-03-13 21:33:40,6
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,11288
2024-03-13 21:33:40,8198
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,3192
2024-03-13 21:33:40,13112
2024-03-13 21:33:40,12390
2024-03-13 21:33:40,6
2024-03-13 21:33:40,888
2024-03-13 21:33:40,6
2024-03-13 21:33:40,12312
2024-03-13 21:33:40,6
2024-03-13 21:33:40,888
2024-03-13 21:33:40,6
2024-03-13 21:33:40,792
2024-03-13 21:33:40,11294
2024-03-13 21:33:40,888
2024-03-13 21:33:40,6
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,15384
2024-03-13 21:33:40,6
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,15384
2024-03-13 21:33:40,8198
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,9080
2024-03-13 21:33:40,8198
2024-03-13 21:33:40,13176
2024-03-13 21:33:40,11294
2024-03-13 21:33:40,8198
2024-03-13 21:33:42,3942
2024-03-13 21:33:42,774
2024-03-13 21:33:42,798
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,11294
2024-03-13 21:33:42,3096
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,3096
2024-03-13 21:33:42,8984
2024-03-13 21:33:42,6
2024-03-13 21:33:42,11288
2024-03-13 21:33:42,792
2024-03-13 21:33:42,6
2024-03-13 21:33:42,11320
2024-03-13 21:33:42,792
2024-03-13 21:33:42,11360
2024-03-13 21:33:42,3872
2024-03-13 21:33:42,8990
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,3096
2024-03-13 21:33:42,11294
2024-03-13 21:33:42,11302
2024-03-13 21:33:42,792
2024-03-13 21:33:42,12390
2024-03-13 21:33:42,6
2024-03-13 21:33:42,11294
2024-03-13 21:33:42,15384
2024-03-13 21:33:42,6
2024-03-13 21:33:42,9016
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,15480
2024-03-13 21:33:42,6
2024-03-13 21:33:42,11288
2024-03-13 21:33:42,8990
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,798
2024-03-13 21:33:42,6
2024-03-13 21:33:42,11294
2024-03-13 21:33:42,15462
2024-03-13 21:33:42,6
2024-03-13 21:33:42,15462
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,3128
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,8990
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,3096
2024-03-13 21:33:42,8984
2024-03-13 21:33:42,3096
2024-03-13 21:33:42,11288
2024-03-13 21:33:42,15384
2024-03-13 21:33:42,6
2024-03-13 21:33:42,8984
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,8990
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,8216
2024-03-13 21:33:42,8990
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,11320
2024-03-13 21:33:42,8990
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,15480
2024-03-13 21:33:42,792
2024-03-13 21:33:42,11384
2024-03-13 21:33:42,3102
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,15384
2024-03-13 21:33:42,8198
2024-03-13 21:33:42,11288
