Timestamp,Channel1
2024-04-15 23:55:56,6574
2024-04-15 23:55:56,6448
2024-04-15 23:55:56,6581
2024-04-15 23:55:56,6328
2024-04-15 23:55:56,6327
2024-04-15 23:55:56,6323
2024-04-15 23:55:56,5816
2024-04-15 23:55:56,5814
2024-04-15 23:55:56,5809
2024-04-15 23:55:56,5809
2024-04-15 23:55:56,5809
2024-04-15 23:55:56,5809
2024-04-15 23:55:57,7216
2024-04-15 23:55:57,5809
2024-04-15 23:55:57,5809
2024-04-15 23:55:57,5809
2024-04-15 23:55:57,5813
2024-04-15 23:55:57,5811
2024-04-15 23:55:57,5809
2024-04-15 23:55:57,5809
2024-04-15 23:55:57,6450
2024-04-15 23:55:57,6579
2024-04-15 23:55:57,6840
2024-04-15 23:55:57,6836
2024-04-15 23:55:57,6965
2024-04-15 23:55:57,7091
2024-04-15 23:55:57,7216
2024-04-15 23:55:57,1674
2024-04-15 23:55:57,7093
2024-04-15 23:55:57,7349
2024-04-15 23:55:57,7350
2024-04-15 23:55:57,7218
2024-04-15 23:55:57,7089
2024-04-15 23:55:57,7221
2024-04-15 23:55:57,7091
2024-04-15 23:55:58,6836
2024-04-15 23:55:58,6962
2024-04-15 23:55:58,6965
2024-04-15 23:55:58,6834
2024-04-15 23:55:58,7094
2024-04-15 23:55:58,5936
2024-04-15 23:55:58,1333
2024-04-15 23:55:58,6713
2024-04-15 23:55:58,5809
2024-04-15 23:55:58,5810
2024-04-15 23:55:58,1674
2024-04-15 23:55:58,5810
2024-04-15 23:55:58,5812
2024-04-15 23:55:58,6541
2024-04-15 23:55:58,5810
2024-04-15 23:55:58,5811
2024-04-15 23:55:58,5811
2024-04-15 23:55:58,5810
2024-04-15 23:55:58,5812
2024-04-15 23:55:58,5811
2024-04-15 23:55:58,5810
2024-04-15 23:55:58,5810
2024-04-15 23:55:59,5810
2024-04-15 23:55:59,5811
2024-04-15 23:55:59,5936
2024-04-15 23:55:59,5811
2024-04-15 23:55:59,5809
2024-04-15 23:55:59,5817
2024-04-15 23:55:59,5810
2024-04-15 23:55:59,5811
2024-04-15 23:55:59,5811
2024-04-15 23:55:59,6285
2024-04-15 23:55:59,5816
2024-04-15 23:55:59,7342
2024-04-15 23:55:59,5812
2024-04-15 23:55:59,5810
2024-04-15 23:55:59,6446
2024-04-15 23:55:59,6837
2024-04-15 23:55:59,6582
2024-04-15 23:55:59,6322
2024-04-15 23:55:59,6326
2024-04-15 23:55:59,5809
2024-04-15 23:55:59,7342
2024-04-15 23:55:59,6321
2024-04-15 23:56:00,5812
2024-04-15 23:56:00,6574
2024-04-15 23:56:00,5809
2024-04-15 23:56:00,5817
2024-04-15 23:56:00,6318
2024-04-15 23:56:00,6322
2024-04-15 23:56:00,6321
2024-04-15 23:56:00,7214
2024-04-15 23:56:00,1674
2024-04-15 23:56:00,7214
2024-04-15 23:56:00,7214
2024-04-15 23:56:00,5808
2024-04-15 23:56:00,6574
2024-04-15 23:56:00,6830
2024-04-15 23:56:00,6321
2024-04-15 23:56:00,6958
2024-04-15 23:56:00,5811
2024-04-15 23:56:00,6578
2024-04-15 23:56:00,6704
2024-04-15 23:56:01,5811
2024-04-15 23:56:01,5812
2024-04-15 23:56:01,5813
2024-04-15 23:56:01,5813
2024-04-15 23:56:01,5815
2024-04-15 23:56:01,5817
2024-04-15 23:56:01,5809
2024-04-15 23:56:01,6328
2024-04-15 23:56:01,6446
2024-04-15 23:56:01,5810
2024-04-15 23:56:01,5809
2024-04-15 23:56:01,6321
2024-04-15 23:56:01,6318
