Timestamp,Channel1,,
16-04-2024 23:12,1325,,6049.608742
16-04-2024 23:12,10740,,1325
16-04-2024 23:12,6448,,10740
16-04-2024 23:12,5942,,
16-04-2024 23:12,6583,,
16-04-2024 23:12,1674,,
16-04-2024 23:12,5938,,
16-04-2024 23:12,6329,,
16-04-2024 23:12,1329,,
16-04-2024 23:12,6834,,
16-04-2024 23:12,6448,,
16-04-2024 23:12,7351,,
16-04-2024 23:12,1674,,
16-04-2024 23:12,1674,,
16-04-2024 23:12,7053,,
16-04-2024 23:12,7053,,
16-04-2024 23:12,6322,,
16-04-2024 23:12,1674,,
16-04-2024 23:12,7342,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5939,,
16-04-2024 23:12,6326,,
16-04-2024 23:12,1674,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,6327,,
16-04-2024 23:12,6327,,
16-04-2024 23:12,6702,,
16-04-2024 23:12,6669,,
16-04-2024 23:12,1325,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,6326,,
16-04-2024 23:12,7342,,
16-04-2024 23:12,7217,,
16-04-2024 23:12,1674,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,6321,,
16-04-2024 23:12,6323,,
16-04-2024 23:12,6329,,
16-04-2024 23:12,1674,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5817,,
16-04-2024 23:12,5817,,
16-04-2024 23:12,5816,,
16-04-2024 23:12,5815,,
16-04-2024 23:12,7090,,
16-04-2024 23:12,5942,,
16-04-2024 23:12,6925,,
16-04-2024 23:12,1325,,
16-04-2024 23:12,5812,,
16-04-2024 23:12,5812,,
16-04-2024 23:12,5812,,
16-04-2024 23:12,5813,,
16-04-2024 23:12,5813,,
16-04-2024 23:12,5813,,
16-04-2024 23:12,5813,,
16-04-2024 23:12,5813,,
16-04-2024 23:12,5813,,
16-04-2024 23:12,5813,,
16-04-2024 23:12,5813,,
16-04-2024 23:12,5812,,
16-04-2024 23:12,5812,,
16-04-2024 23:12,5812,,
16-04-2024 23:12,5812,,
16-04-2024 23:12,5812,,
16-04-2024 23:12,5813,,
16-04-2024 23:12,6834,,
16-04-2024 23:12,6574,,
16-04-2024 23:12,6925,,
16-04-2024 23:12,1325,,
16-04-2024 23:12,5811,,
16-04-2024 23:12,5811,,
16-04-2024 23:12,5810,,
16-04-2024 23:12,5810,,
16-04-2024 23:12,5810,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5809,,
16-04-2024 23:12,5815,,
16-04-2024 23:12,5812,,
16-04-2024 23:12,5810,,
16-04-2024 23:12,5808,,
16-04-2024 23:12,6574,,
16-04-2024 23:12,6958,,
16-04-2024 23:12,7342,,
16-04-2024 23:12,6323,,
16-04-2024 23:12,6324,,
16-04-2024 23:12,6324,,
