Timestamp,Channel1
2024-03-13 21:22:42,515
2024-03-13 21:22:42,516
2024-03-13 21:22:42,516
2024-03-13 21:22:42,517
2024-03-13 21:22:42,517
2024-03-13 21:22:42,515
2024-03-13 21:22:42,515
2024-03-13 21:22:42,516
2024-03-13 21:22:42,515
2024-03-13 21:22:42,515
2024-03-13 21:22:42,513
2024-03-13 21:22:42,511
2024-03-13 21:22:42,510
2024-03-13 21:22:42,510
2024-03-13 21:22:42,509
2024-03-13 21:22:42,509
2024-03-13 21:22:42,508
2024-03-13 21:22:42,505
2024-03-13 21:22:42,505
2024-03-13 21:22:42,505
2024-03-13 21:22:42,505
2024-03-13 21:22:42,507
2024-03-13 21:22:42,505
2024-03-13 21:22:42,505
2024-03-13 21:22:42,505
2024-03-13 21:22:42,504
2024-03-13 21:22:42,504
2024-03-13 21:22:42,505
2024-03-13 21:22:42,505
2024-03-13 21:22:42,504
2024-03-13 21:22:42,500
2024-03-13 21:22:42,518
2024-03-13 21:22:42,517
2024-03-13 21:22:42,515
2024-03-13 21:22:42,515
2024-03-13 21:22:42,515
2024-03-13 21:22:42,514
2024-03-13 21:22:42,513
2024-03-13 21:22:42,512
2024-03-13 21:22:42,512
2024-03-13 21:22:42,513
2024-03-13 21:22:42,513
2024-03-13 21:22:42,513
2024-03-13 21:22:42,513
2024-03-13 21:22:42,513
2024-03-13 21:22:42,512
2024-03-13 21:22:42,513
2024-03-13 21:22:42,513
2024-03-13 21:22:42,513
2024-03-13 21:22:42,513
2024-03-13 21:22:42,513
2024-03-13 21:22:42,515
2024-03-13 21:22:43,515
2024-03-13 21:22:43,515
2024-03-13 21:22:43,514
2024-03-13 21:22:43,515
2024-03-13 21:22:43,516
2024-03-13 21:22:43,515
2024-03-13 21:22:43,515
2024-03-13 21:22:43,513
2024-03-13 21:22:43,513
2024-03-13 21:22:43,515
2024-03-13 21:22:43,515
2024-03-13 21:22:43,515
2024-03-13 21:22:43,516
2024-03-13 21:22:43,516
2024-03-13 21:22:43,517
2024-03-13 21:22:43,517
2024-03-13 21:22:43,515
2024-03-13 21:22:43,515
2024-03-13 21:22:43,516
2024-03-13 21:22:43,515
2024-03-13 21:22:43,515
2024-03-13 21:22:43,513
2024-03-13 21:22:43,511
2024-03-13 21:22:43,510
2024-03-13 21:22:43,510
2024-03-13 21:22:43,509
2024-03-13 21:22:43,509
2024-03-13 21:22:43,508
2024-03-13 21:22:43,505
2024-03-13 21:22:43,505
2024-03-13 21:22:43,505
2024-03-13 21:22:43,505
2024-03-13 21:22:43,507
2024-03-13 21:22:43,505
2024-03-13 21:22:43,505
2024-03-13 21:22:43,505
2024-03-13 21:22:43,504
2024-03-13 21:22:43,504
2024-03-13 21:22:43,505
2024-03-13 21:22:43,505
2024-03-13 21:22:43,504
2024-03-13 21:22:43,500
2024-03-13 21:22:44,10740
2024-03-13 21:22:44,547
2024-03-13 21:22:44,551
2024-03-13 21:22:44,556
2024-03-13 21:22:44,558
2024-03-13 21:22:44,561
2024-03-13 21:22:44,563
2024-03-13 21:22:44,565
2024-03-13 21:22:44,566
2024-03-13 21:22:44,566
2024-03-13 21:22:44,568
2024-03-13 21:22:44,569
2024-03-13 21:22:44,571
2024-03-13 21:22:44,572
2024-03-13 21:22:44,573
2024-03-13 21:22:44,574
2024-03-13 21:22:44,575
2024-03-13 21:22:44,579
2024-03-13 21:22:44,579
2024-03-13 21:22:44,582
2024-03-13 21:22:44,583
2024-03-13 21:22:44,585
2024-03-13 21:22:44,587
2024-03-13 21:22:44,588
2024-03-13 21:22:44,591
2024-03-13 21:22:44,595
2024-03-13 21:22:44,600
2024-03-13 21:22:44,604
2024-03-13 21:22:44,608
2024-03-13 21:22:44,614
2024-03-13 21:22:44,617
2024-03-13 21:22:44,620
2024-03-13 21:22:44,622
2024-03-13 21:22:44,623
2024-03-13 21:22:45,625
2024-03-13 21:22:45,627
2024-03-13 21:22:45,628
2024-03-13 21:22:45,626
2024-03-13 21:22:45,624
2024-03-13 21:22:45,622
2024-03-13 21:22:45,619
2024-03-13 21:22:45,615
2024-03-13 21:22:45,612
2024-03-13 21:22:45,608
2024-03-13 21:22:45,603
2024-03-13 21:22:45,598
2024-03-13 21:22:45,594
2024-03-13 21:22:45,590
2024-03-13 21:22:45,584
2024-03-13 21:22:45,579
2024-03-13 21:22:45,575
2024-03-13 21:22:45,570
2024-03-13 21:22:45,564
2024-03-13 21:22:45,560
2024-03-13 21:22:45,553
2024-03-13 21:22:45,547
2024-03-13 21:22:45,540
2024-03-13 21:22:45,536
2024-03-13 21:22:45,530
2024-03-13 21:22:45,525
2024-03-13 21:22:45,520
2024-03-13 21:22:45,516
2024-03-13 21:22:45,511
2024-03-13 21:22:45,506
2024-03-13 21:22:45,500
2024-03-13 21:22:45,496
2024-03-13 21:22:45,490
2024-03-13 21:22:45,486
2024-03-13 21:22:45,483
2024-03-13 21:22:45,482
2024-03-13 21:22:45,481
2024-03-13 21:22:45,483
2024-03-13 21:22:45,484
2024-03-13 21:22:45,486
2024-03-13 21:22:45,486
2024-03-13 21:22:45,489
2024-03-13 21:22:45,491
2024-03-13 21:22:45,494
2024-03-13 21:22:45,496
2024-03-13 21:22:45,499
2024-03-13 21:22:45,503
2024-03-13 21:22:45,507
2024-03-13 21:22:45,512
2024-03-13 21:22:45,515
2024-03-13 21:22:45,518
2024-03-13 21:22:45,521
2024-03-13 21:22:45,524
2024-03-13 21:22:45,527
2024-03-13 21:22:45,531
2024-03-13 21:22:45,533
2024-03-13 21:22:45,536
2024-03-13 21:22:45,539
2024-03-13 21:22:45,540
2024-03-13 21:22:45,540
2024-03-13 21:22:45,541
2024-03-13 21:22:45,542
2024-03-13 21:22:45,542
2024-03-13 21:22:45,542
2024-03-13 21:22:45,541
2024-03-13 21:22:45,542
2024-03-13 21:22:45,542
2024-03-13 21:22:45,543
2024-03-13 21:22:45,543
2024-03-13 21:22:45,543
2024-03-13 21:22:45,543
2024-03-13 21:22:45,543
2024-03-13 21:22:45,542
2024-03-13 21:22:45,540
2024-03-13 21:22:45,537
2024-03-13 21:22:45,536
2024-03-13 21:22:45,535
2024-03-13 21:22:45,531
2024-03-13 21:22:45,529
2024-03-13 21:22:45,528
2024-03-13 21:22:45,527
2024-03-13 21:22:45,528
2024-03-13 21:22:45,529
2024-03-13 21:22:45,529
2024-03-13 21:22:45,528
2024-03-13 21:22:45,527
2024-03-13 21:22:45,527
2024-03-13 21:22:45,526
2024-03-13 21:22:45,525
2024-03-13 21:22:45,525
2024-03-13 21:22:45,525
2024-03-13 21:22:45,526
2024-03-13 21:22:45,526
2024-03-13 21:22:45,525
